location,country,date,current_infected,cumulative_infected,new_infected,deaths,recovered,recovery_rate,mortality_rate,population_impact_percentage
San Antonio,India,2024-02-17,73461,89476,40132,646,15369,17.17667307434396,0.721981313424829,5.325968232048309
San Antonio,International,2024-02-18,592,20937,299,1000,19345,92.3962363280317,4.7762334622916365,2.6766845777097643
San Antonio,International,2024-02-19,222335,399551,198777,10970,166246,41.608205210348615,2.745581915700374,8.577350527348488
San Antonio,International,2024-02-20,18349,215767,8363,6164,191254,88.63913388052853,2.8567853286183706,2.6900684389257328
San Antonio,India,2024-02-21,166737,611624,44497,16245,428642,70.08259976717723,2.6560435823316286,9.270838370124455
San Antonio,India,2024-02-22,122905,156214,47321,4559,28750,18.404240336973636,2.918432406826533,3.2993779899253375
San Antonio,India,2024-02-23,1006,53680,629,2146,50528,94.12816691505216,3.9977645305514153,8.228408857495854
San Antonio,India,2024-02-24,537574,750024,491346,26234,186216,24.828005503823878,3.497754738515034,8.33467517309733
San Antonio,India,2024-02-25,166390,368828,135881,18284,184154,49.9295064366046,4.957324281236782,7.640029472366343
San Antonio,International,2024-02-26,212791,305441,47318,7222,85428,27.96874028044696,2.3644500901974523,3.9268056317284445
San Antonio,India,2024-02-27,213725,276316,113110,11161,51430,18.61274772362078,4.039215970121165,4.524615397211374
San Antonio,India,2024-02-28,502118,674459,379133,10510,161831,23.994193865008846,1.5582859743883617,8.676274997906376
San Antonio,International,2024-02-29,55676,203329,36189,6873,140780,69.23754112792567,3.3802359722420317,2.991605278598934
San Antonio,India,2024-03-01,39041,51053,28756,321,11691,22.899731651421074,0.6287583491665524,4.021371486725133
San Antonio,International,2024-03-02,53844,68443,38207,1538,13061,19.083032596467135,2.247125345177739,3.115096495943133
San Antonio,International,2024-03-03,52361,813770,12812,23471,737938,90.68139646337417,2.8842301878909273,9.815013109278725
San Antonio,International,2024-03-04,59651,71107,21850,2079,9377,13.187168633186605,2.923762780035721,5.733076190000113
San Antonio,International,2024-03-05,165650,267902,16080,4929,97323,36.327836298347904,1.8398518861374682,7.847034639756723
San Antonio,International,2024-03-06,45409,57462,37531,134,11919,20.742403675472488,0.23319759145174201,2.955776010798032
San Antonio,India,2024-03-07,30081,46843,15769,1850,14912,31.833998676429776,3.949362764980894,1.3770730839728542
San Antonio,International,2024-03-08,42408,56920,41805,2168,12344,21.6865776528461,3.8088545326774423,7.830760912781668
San Antonio,India,2024-03-09,299736,814793,293071,4374,510683,62.676409836608805,0.536823463137263,9.00697770411183
San Antonio,International,2024-03-10,596280,783787,563946,28856,158651,20.241596250001596,3.681612478900518,9.622649130515757
San Antonio,International,2024-03-11,48038,121601,20442,3591,69972,57.54228994827345,2.953100714632281,2.898038501650152
San Antonio,India,2024-03-12,77018,92162,66385,2608,12536,13.602135370326165,2.829799700527332,1.3102119679636242
San Antonio,International,2024-03-13,37571,294232,14766,1132,255529,86.84609423856004,0.38473041681394277,3.3127392383149696
San Antonio,International,2024-03-14,66813,116840,25977,121,49906,42.71311194796303,0.10356042451215339,2.1565169114189082
San Antonio,International,2024-03-15,491537,694302,288147,16643,186122,26.80706666551443,2.397083689806453,9.177173528576708
San Antonio,India,2024-03-16,108019,158733,73814,270,50444,31.779151153194356,0.17009695526450078,2.9258331084578257
San Antonio,International,2024-03-17,24036,114180,15931,4916,85228,74.64354527938343,4.305482571378525,7.987424947376595
San Antonio,India,2024-03-18,3239,583080,3162,11182,568659,97.52675447622968,1.917747135899019,7.1756521071371075
San Antonio,India,2024-03-19,22228,308331,1445,10781,275322,89.2942973622503,3.4965670010475756,3.3047794653955354
San Antonio,International,2024-03-20,88593,546864,7217,6384,451887,82.63242780654788,1.1673834810848767,6.914937133659019
San Antonio,India,2024-03-21,8172,23217,3589,860,14185,61.097471680234314,3.7041822802256963,2.148039591209108
San Antonio,International,2024-03-22,40633,185349,27705,3986,140730,75.92703494488775,2.1505376344086025,6.806868970278776
San Antonio,International,2024-03-23,164392,206317,99637,8730,33195,16.08931886369034,4.231352724205955,3.6926791464045436
San Antonio,International,2024-03-24,12216,191153,10013,9156,169781,88.81942736969862,4.78988035761929,4.129587734701214
San Antonio,International,2024-03-25,9465,153135,5253,2788,140882,91.99856335912757,1.820615796519411,2.601157394864474
San Antonio,International,2024-03-26,403454,410589,397153,14132,-6997,-1.7041372272515825,3.44188470709152,7.053421911751872
San Antonio,International,2024-03-27,250665,301011,231441,3741,46605,15.482822886871245,1.2428117244884738,6.589931434378612
San Antonio,International,2024-03-28,9558,460302,2260,12002,438742,95.31611854825745,2.6074186077835857,5.4301899791428765
San Antonio,International,2024-03-29,206868,728628,77545,8267,513493,70.47395927688753,1.1345981762984678,9.579635051755126
San Antonio,International,2024-03-30,281941,347056,184669,10325,54790,15.787077589783783,2.975024203586741,3.9919754686104794
San Antonio,India,2024-03-31,14693,31412,10930,759,15960,50.80860817521966,2.416274035400484,2.280511975374072
San Antonio,India,2024-04-01,81755,468166,19009,12636,373775,79.83813433696595,2.6990426472661406,8.068486120058555
San Antonio,International,2024-04-02,73366,90573,16945,4089,13118,14.483344926192132,4.514590440859859,6.5951277622599624
San Antonio,International,2024-04-03,3868,117980,3025,2335,111777,94.7423292083404,1.9791490083064924,1.5784489671849047
San Antonio,India,2024-04-04,110269,263275,88724,9360,143646,54.56120026588168,3.55521792802203,2.6625409039198686
San Antonio,International,2024-04-05,513341,595864,46250,14198,68325,11.466542701019025,2.382758481801216,7.6090759707234
San Antonio,India,2024-04-06,82343,209250,73980,2254,124653,59.57132616487455,1.0771804062126644,3.0269264090179697
San Antonio,International,2024-04-07,55977,67229,54557,1212,10040,14.934031444763422,1.802793437355903,3.9663080043563372
San Antonio,India,2024-04-08,211421,340023,74890,5313,123289,36.25901777232717,1.5625413574964047,4.908777267315515
San Antonio,India,2024-04-09,27590,187054,3914,3592,155872,83.32994750179093,1.92030108952495,5.043010935321702
San Antonio,International,2024-04-10,116347,182554,71991,9058,57149,31.305257622402138,4.96181951641706,7.482380619603776
San Antonio,International,2024-04-11,152023,186849,69326,2857,31969,17.109537648047354,1.5290421677397257,3.0642220761941714
San Antonio,International,2024-04-12,5996,421788,204,8537,407255,96.55443018767723,2.0240025794949124,5.388908039207018
San Antonio,India,2024-04-13,393426,503321,205645,23951,85944,17.075385290897856,4.758593422487835,9.020351486906968
San Antonio,India,2024-04-14,130085,555681,16178,7776,417820,75.19062195756199,1.3993640236034703,7.003747013033565
San Antonio,India,2024-04-15,9737,58501,1334,563,48201,82.39346335960069,0.962376711509205,4.101352862449987
San Antonio,India,2024-04-16,341219,430478,299110,16764,72495,16.840581864810744,3.8942756656553876,7.900973805786157
San Antonio,International,2024-04-17,77961,111102,16984,4759,28382,25.545894763370598,4.2834512430019265,1.3091832069344218
San Antonio,India,2024-04-18,58589,91732,46319,3805,29338,31.98229625430602,4.1479527318711025,1.436314397089918
San Antonio,India,2024-04-19,79833,225030,2657,10959,134238,59.653379549393414,4.87001733102253,7.7175360540937445
San Antonio,India,2024-04-20,24747,201778,20037,9002,168029,83.2741924293035,4.46133869896619,6.725106145277464
San Antonio,International,2024-04-21,88659,651791,213,9982,553150,84.8661610853786,1.5314725118941501,7.731813173184449
San Antonio,International,2024-04-22,87730,142914,8912,4857,50327,35.21488447597856,3.398547378143499,9.994461275081612
San Antonio,International,2024-04-23,97174,129468,11051,1927,30367,23.455216733092346,1.4883986776655236,3.2549071367964553
San Antonio,International,2024-04-24,425137,527232,32768,19846,82249,15.600153253216801,3.7641873027433848,6.022135487311621
San Antonio,International,2024-04-25,8519,200777,1365,2010,190248,94.75587343171777,1.0011106849888185,9.279267704264331
San Antonio,International,2024-04-26,57360,480927,56610,255,423312,88.02001135307438,0.05302260010355002,8.499930452591908
San Antonio,International,2024-04-27,4220,26262,363,578,21464,81.73025664458152,2.200898636813647,0.4428475118620471
San Antonio,India,2024-04-28,6109,10870,1672,268,4493,41.333946642134315,2.465501379944802,0.19397877047796583
San Antonio,India,2024-04-29,419706,632536,161737,842,211988,33.513981812892865,0.133114953141007,9.15677357116138
San Antonio,International,2024-04-30,11207,154355,1876,98,143050,92.67597421528295,0.06349000680250072,6.900589135198884
San Antonio,India,2024-05-01,147776,191244,143268,3796,39672,20.7441802095752,1.9848988726443706,2.7350727559328982
San Antonio,India,2024-05-02,93481,627288,58551,13769,520038,82.90259019780389,2.195004527425999,8.695016965518255
San Antonio,India,2024-05-03,5588,18492,141,296,12608,68.1808349556565,1.600692191217824,0.33618486895389454
San Antonio,India,2024-05-04,6076,221002,2231,7425,207501,93.89100551126234,3.359698102279617,5.3778776556072385
San Antonio,India,2024-05-05,314033,333290,255464,14260,4997,1.499294908338084,4.2785562123076,6.280433835915021
San Antonio,India,2024-05-06,421061,457483,273482,9459,26963,5.893770916077756,2.0676178131209246,9.11631434538744
San Antonio,International,2024-05-07,99965,206343,3819,9901,96477,46.75564472746834,4.798321241815811,6.157435769962213
San Antonio,India,2024-05-08,19889,146855,6224,3711,123255,83.92972660106908,2.526982397603078,2.6102632019098264
San Antonio,India,2024-05-09,182115,251687,18803,10824,58748,23.341690274030842,4.300579688263597,2.9332378301636335
San Antonio,International,2024-05-10,272959,678892,224528,21775,384158,56.586025465022416,3.2074321099674172,9.148606300066772
San Antonio,International,2024-05-11,5380,40921,482,198,35343,86.3688570660541,0.48385914322719387,7.951244440385582
San Antonio,International,2024-05-12,49241,71995,38928,313,22441,31.170220154177375,0.434752413362039,1.6013941994363592
San Antonio,International,2024-05-13,7257,73374,3383,2259,63858,87.0308283588192,3.0787472401668166,3.366715701704235
San Antonio,International,2024-05-14,169185,615243,136535,30547,415511,67.53607924023515,4.965030077546595,7.771893683074422
San Antonio,International,2024-05-15,18798,171031,18550,7145,145088,84.83140483304197,4.177605229461326,3.405362613347159
San Antonio,International,2024-05-16,60637,285021,58998,3669,220715,77.43815367990429,1.2872735693159452,6.148844134834
San Antonio,India,2024-05-17,571854,748300,109806,33402,143044,19.115862621943073,4.463717760256582,8.085657180885866
San Antonio,India,2024-05-18,8400,19491,213,179,10912,55.98481350366836,0.9183725822174338,0.24127436835840962
San Antonio,International,2024-05-19,558079,796754,475574,34722,203953,25.59798883971715,4.357932310349242,9.06604657153823
San Antonio,International,2024-05-20,13084,38873,12103,10,25779,66.31595194608083,0.025724796130990664,6.9187259278244095
San Antonio,International,2024-05-21,63092,80932,8135,3570,14270,17.63208619581871,4.411110561953245,1.0283508026668609
San Antonio,International,2024-05-22,156905,247294,148990,4298,86091,34.81321827460432,1.7380122445348452,4.858383429465387
San Antonio,International,2024-05-23,200361,280209,149249,2105,77743,27.744647745075994,0.7512249784981925,2.9659306801067067
San Antonio,International,2024-05-24,8722,9629,2712,455,452,4.694153079239796,4.725308962509088,0.31296518997627326
San Antonio,India,2024-05-25,354682,376522,99921,2415,19425,5.159061090719798,0.6413967842516507,3.8226519044780685
San Antonio,India,2024-05-26,400807,745099,24332,1684,342608,45.9815407080133,0.22601023488153923,7.938883619496501
San Antonio,International,2024-05-27,132522,202189,34441,9955,59712,29.532763899124088,4.923611076764809,4.5311160284288095
San Antonio,India,2024-05-28,131303,264202,88530,2841,130058,49.226728033852886,1.0753135858169127,2.644911681941867
San Antonio,India,2024-05-29,15382,19224,5532,390,3452,17.95672076570953,2.028714107365793,1.3238101271750178
San Antonio,International,2024-05-30,47353,89860,39189,165,42342,47.119964389049635,0.18361896283107054,4.899090511596768
San Antonio,International,2024-05-31,644,57840,272,2404,54792,94.73029045643153,4.156293222683264,1.3496186697249313
San Antonio,India,2024-06-01,104046,308459,2364,4951,199462,64.6640234196441,1.605075552990835,5.838236084602648
San Antonio,India,2024-06-02,11051,85244,10831,453,73740,86.50462202618367,0.5314157008117874,5.420594622264473
San Antonio,India,2024-06-03,252064,412748,164280,2752,157932,38.26354094992586,0.6667506565749561,9.235347555054348
San Antonio,India,2024-06-04,64283,95132,22703,1457,29392,30.896018164234956,1.5315561535550604,4.853519939675378
San Antonio,India,2024-06-05,220388,302972,68805,8193,74391,24.553754142296977,2.7042102900598075,6.84256004957814
San Antonio,International,2024-06-06,27455,169763,24644,54,142254,83.79564451617844,0.03180905144230486,7.983756240138641
San Antonio,India,2024-06-07,235497,385569,171762,16120,133952,34.741382216931335,4.180834040081023,4.013368422597539
San Antonio,India,2024-06-08,108908,341921,83611,4676,228337,66.78063061350429,1.3675673620514681,3.4341626877587705
San Antonio,India,2024-06-09,131563,183070,106657,1201,50306,27.47910635276124,0.6560332113399246,7.758400024410545
San Antonio,India,2024-06-10,11124,177063,5520,3598,162341,91.68544529348311,2.032045091295189,2.0682252811201542
San Antonio,India,2024-06-11,36630,149027,32745,7261,105136,70.54828990719803,4.872271467586411,6.902277292518777
San Antonio,India,2024-06-12,350809,363542,132983,8775,3958,1.0887325260905205,2.4137513684801206,9.07624261501404
San Antonio,International,2024-06-13,17508,23212,7938,247,5457,23.509391693951404,1.0641047733930726,0.29594987772878995
San Antonio,International,2024-06-14,47813,146791,21919,799,98179,66.88352828170665,0.5443112997390848,2.823761835326888
San Antonio,India,2024-06-15,18012,76715,10731,2425,56278,73.3598383627713,3.1610506419865736,9.53504905799209
San Antonio,International,2024-06-16,3178,101405,747,3483,94744,93.43129037029733,3.434741876633302,5.145576088357465
San Antonio,India,2024-06-17,305231,451031,98509,3614,142186,31.524662384625447,0.8012753003673805,6.315325345019196
San Antonio,International,2024-06-18,111975,112240,98553,2017,-1752,-1.5609408410548824,1.7970420527441195,1.5855987401101386
San Antonio,India,2024-06-19,40693,284684,39891,7700,236291,83.00115215466974,2.704753340546009,6.531982931912355
San Antonio,India,2024-06-20,38702,42140,5994,513,2925,6.941148552444234,1.2173706691979118,0.44248191825046806
San Antonio,International,2024-06-21,11654,154227,5413,6213,136360,88.41512834977014,4.0284775039389995,2.761698544793104
